 ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability,Cluster,Bankrupt?,Index
0.395651538,0.463693851,0.45098774,0.594372937,0.594372937,0.998880925,0.797073075,0.80905296,0.303156177,0.781290816,0.000100488,1660000000.0,0.459062429,0.000709071,0.0,0.166912477,0.166912477,0.166912477,0.192304056,0.314387777,0.018164769,0.088429281,0.149883257,0.022070641,0.847974844,0.688238758,0.688238758,0.217459203,6350000000.0,0.000400443,0.263211103,0.369518647,0.005668625,0.005471704,0.630335543,0.007289871,0.131269462,0.868730538,0.005777205,0.373196923,0.006309715,0.088434543,0.14884247,0.397510527,0.100449775,0.001034766,0.006110573,0.000423418,0.000259479,0.026612903,0.018210126,0.387101151,0.006708705,0.746215562,0.332465529,0.337902138,0.197109044,0.005471186,0.00947167,0.110192739,0.335087233,0.276347223,0.000866333,0.794057153,0.731596598,0.331404447,0.0,0.915418355,0.002010164,0.03254637,0.000128132,0.000131847,0.593910074,0.000212385,0.671585741,0.149184237,0.794057153,0.331404447,0.110933234,0.659070563,0.462396673,0.540843337,0.317271254,0.050575689,0,0.754063641,0.003033114,0.62363878,0.594372018,0.836552928,0.280065923,0.026720411,0.564796863,1,0.028209375,7,0,1203
0.454589772,0.505178805,0.511965309,0.592564032,0.592564032,0.998846376,0.797122878,0.809132901,0.303315215,0.78145615,0.000106039,3550000000.0,0.461483103,0.000256026,0.0,0.172095571,0.172095571,0.172095571,0.208660301,0.317712386,0.012054388,0.088754987,0.158770807,0.021928524,0.847833006,0.68858255,0.68858255,0.217528497,7630000000.0,0.000422677,0.263388271,0.374464439,0.006146627,0.003135422,0.630019794,0.008953209,0.146476404,0.853523596,0.005260244,0.378283227,0.005365848,0.088776524,0.15779353,0.400522224,0.058470765,0.000641149,0.009856671,4660000000.0,0.000109692,0.01983871,0.006351071,0.389509509,0.008732742,0.754174427,0.249105085,0.409558944,0.037479047,0.003639146,0.001610621,0.12327279,0.34088664,0.283280785,0.006828497,0.79842134,0.732215099,0.332613449,0.004988924,0.926435743,0.002033105,0.013337036,0.000307686,0.000189602,0.593921722,7530000000.0,0.671506589,0.298303192,0.79842134,0.332613449,0.114760357,0.600640732,0.451919798,0.565697776,0.306766921,0.046803377,0,0.780568146,0.001639073,0.618813031,0.5925658,0.838631097,0.281272184,0.026699452,0.564679579,1,0.024919107,7,0,1204
0.4171501,0.45230048,0.454199904,0.586726531,0.586726531,0.998775431,0.797135882,0.809061423,0.303486338,0.781321834,8310000000.0,374000000.0,0.458315929,0.000390039,0.0,0.159706713,0.159706713,0.159706713,0.183133214,0.311947372,0.028978931,0.070189724,0.144460345,0.018359417,0.847963574,0.689355052,0.689355052,0.217581558,4480000000.0,0.000368377,0.263822645,0.372247681,0.0026989,0.000431698,0.630294106,0.013469027,0.176587961,0.823412039,0.004907686,0.37889497,0.006045262,0.072263748,0.145577257,0.398016942,0.122938531,0.006200481,0.001019567,0.000118274,0.000122553,0.03983871,0.030668449,0.373024129,0.032377599,0.689626049,0.094832668,0.198963841,0.003581755,0.001262277,0.000144906,0.130972386,0.334105541,0.276730972,0.004066464,0.705214433,0.725709886,0.334714577,0.0,0.910920673,0.001754027,0.020405552,4580000000.0,2060000000.0,0.59386938,275000000.0,0.671566144,0.600724763,0.705214433,0.334714577,0.110933234,0.632547324,0.457769049,0.527349828,0.312176618,0.100886472,0,0.739076504,0.002213383,0.622412486,0.586721883,0.833536587,0.284547165,0.026696011,0.564659831,1,0.020043599,7,0,1223
0.448739824,0.500054514,0.500936881,0.606011906,0.606011906,0.998843488,0.797118451,0.809095795,0.303313765,0.781338535,0.000324592,6010000000.0,0.46204172,0.000376038,0.0,0.152922338,0.152922338,0.152922338,0.208093032,0.317959963,0.006291877,0.091767771,0.163967764,0.022563601,0.848114117,0.689654699,0.689654699,0.217622746,6000000.0,0.000416963,0.266360507,0.377333184,0.00314258,0.002861556,0.630399241,0.00623843,0.119962512,0.880037488,0.005225455,0.371641284,0.005365848,0.091748498,0.163011839,0.395872046,0.053973013,0.000831871,0.007605767,0.000337435,9000000000.0,0.018548387,0.007564297,0.388978087,0.011833738,0.716414161,0.134391673,0.146275625,0.016428352,0.002887551,0.001024945,0.084762622,0.34196894,0.276904215,0.001016519,0.664614582,0.729545241,0.329943044,0.007914473,0.88689586,0.002127057,0.032221963,9910000000.0,9620000000.0,0.593850856,3180000000.0,0.671562819,0.353004785,0.664614582,0.329943044,0.11283444,0.636584914,0.457935642,0.569722065,0.313570636,0.087863753,0,0.776534563,0.000385845,0.623425983,0.606009205,0.838526688,0.279303069,0.026737525,0.564888998,1,0.031176709,7,0,1225
0.351045678,0.39745966,0.388189946,0.593472088,0.593551363,0.998720892,0.796887699,0.808842171,0.303166812,0.781063868,0.000247346,0.000144657,0.463563239,0.000344034,0.0,0.153596561,0.153596561,0.153596561,0.1662097,0.321815095,0.021613201,0.071085416,0.126760563,0.021939997,0.847313228,0.684366927,0.684366927,0.217103836,3960000000.0,0.00036376,0.262447257,0.387653217,0.007611833,0.006161048,0.630419789,0.013100612,0.174592617,0.825407383,0.005397145,0.379719202,0.005365848,0.071840344,0.131860342,0.408373,0.106446777,0.000543759,0.011644757,0.000102797,0.000331346,0.036612903,0.0383855,0.361287624,0.014433349,0.787501183,0.519781456,0.632035781,0.042049623,0.006089522,0.001445508,0.154223444,0.346172503,0.277471483,0.004284978,0.842348327,0.73562681,0.336064211,0.003000967,0.898519667,0.001964228,0.063794599,0.000189942,0.000159945,0.593944317,3500000000.0,0.671555566,0.19708466,0.842348327,0.336064211,0.115269175,0.616927501,0.455462042,0.595659819,0.308678358,0.038084699,0,0.696706423,0.003372939,0.623740392,0.593470174,0.828875024,0.284279995,0.026734041,0.564870498,1,0.020316704,7,0,1233
0.457807244,0.52245966,0.506344023,0.589753384,0.589753384,0.998878268,0.797287365,0.809192401,0.303535886,0.781440009,2890000000.0,221000000.0,0.463348515,0.000794079,0.0,0.179217058,0.179217058,0.179217058,0.2050676,0.325847068,0.016879169,0.088754987,0.164269037,0.021585739,0.845939258,0.687778828,0.687778828,0.217417408,6020000000.0,0.00042647,0.26375271,0.388035096,0.008074858,0.002348759,0.623443172,0.01734103,0.194243734,0.805756266,0.005631071,0.383172699,0.005564493,0.088711385,0.163313476,0.414376299,0.043478261,0.000462601,0.013678768,1410000000.0,0.000180046,0.022419355,0.053564032,0.377252889,0.036607428,0.801190221,0.318257758,0.718715372,0.073801225,0.003436305,0.002364753,0.165492337,0.345463698,0.278094118,0.012327727,0.813711538,0.737964936,0.338800648,0.002243884,0.928464991,0.00195951,0.005312924,0.000660491,0.000294299,0.594032985,0.000178231,0.671616856,0.123484504,0.813711538,0.338800648,0.1153134,0.666799633,0.462427917,0.594654005,0.320996856,0.035962209,0,0.787521773,0.053763577,0.61536937,0.589752748,0.838912834,0.287355129,0.026031789,0.552292004,1,0.017869702,7,0,1249
0.409496417,0.420137375,0.465174795,0.598178123,0.59802678,0.998919865,0.797033648,0.809004397,0.303005598,0.781396641,0.000120031,9290000000.0,0.453451096,0.000355036,0.0,0.168555897,0.168555897,0.168555897,0.192871325,0.301230813,0.028903308,0.089732107,0.134066431,0.022023152,0.847879239,0.687407221,0.687407221,0.217469022,5610000000.0,0.000374066,0.262218803,0.336993778,0.006864877,0.006750577,0.630511226,0.0087918,0.145146174,0.854853826,0.006864827,0.376294782,0.007959199,0.089761754,0.133232788,0.406849735,0.133433283,0.000466659,0.013554951,0.000803653,0.001054558,0.033870968,0.037662853,0.386829787,0.004479943,0.770252126,0.559504609,0.550959192,0.036005603,0.006811406,0.001283858,0.148666045,0.317426744,0.277078413,0.000495254,0.974527017,0.7335141,0.333868338,66300000.0,0.916527297,0.002027385,0.059005067,0.000150118,0.000158663,0.593929201,2770000000.0,0.67156633,0.067554006,0.974527017,0.333868338,0.110933909,0.632881199,0.457511103,0.455398175,0.312729513,0.042083032,0,0.725973761,0.002234053,0.623841351,0.598179572,0.833685207,0.281155064,0.0267629,0.56501996,1,0.025184822,7,0,1254
0.437332423,0.47623201,0.481342684,0.593277505,0.593277505,0.998883005,0.797246693,0.809167273,0.303454917,0.781446465,8070000000.0,509000000.0,0.459897839,0.000437044,0.0,0.150099027,0.150099027,0.150099027,0.203271249,0.315837872,0.021219959,0.087533588,0.159749944,0.022281438,0.848048263,0.689126559,0.689126559,0.217576965,5730000000.0,0.000394953,0.263606624,0.374091874,0.00532354,0.000800387,0.630234517,0.011419035,0.164555431,0.835444569,0.004993587,0.376430104,0.00616652,0.088141417,0.159588266,0.399749204,0.151424288,0.005037891,0.001255246,0.000124006,0.000164917,0.043064516,0.037072397,0.382352276,0.026622556,0.739446271,0.198026594,0.361934044,0.019843868,0.0028358,0.000839954,0.125160762,0.337401953,0.274828189,0.006777424,0.722430381,0.730890215,0.333598858,0.0,0.886592752,0.001961717,0.022990937,8260000000.0,448000000.0,0.593907177,1360000000.0,0.671565199,0.456113596,0.722430381,0.333598858,0.110933234,0.629561771,0.457198107,0.547329821,0.31176703,0.053695043,0,0.759834279,0.002963109,0.623129987,0.593273157,0.836283092,0.283060258,0.026675714,0.564540436,1,0.0217848,7,0,1291
0.450884805,0.479666376,0.49199636,0.595533231,0.595482783,0.998746544,0.797220408,0.80915816,0.30369444,0.78140422,0.000252666,0.000282183,0.462435939,0.00019802,0.0,0.149003413,0.149003413,0.149003413,0.200434906,0.318950272,0.019662114,0.075563879,0.15862017,0.021948404,0.847755917,0.689259662,0.689259662,0.217576428,6200000000.0,0.000396151,0.263925216,0.380397526,0.009288583,0.002366227,0.630371159,0.014898914,0.183753061,0.816246939,0.005595893,0.380427124,0.005365848,0.075618415,0.157665334,0.414711229,0.128935532,0.001513599,0.004179031,3320000000.0,0.000422882,0.042258065,0.034313999,0.367461161,0.010623478,0.813810523,0.198292104,0.654857747,0.032079199,0.00269027,0.001290322,0.131736187,0.342813648,0.277981783,0.017385097,0.68169903,0.73877671,0.335305666,0.005991622,0.895766836,0.002093812,0.040113799,0.000195765,560000000.0,0.593965138,2650000000.0,0.671567708,0.163415844,0.68169903,0.335305666,0.120620701,0.635747115,0.458272775,0.577387841,0.312809096,0.03137337,0,0.763974124,0.002002418,0.623458323,0.595532524,0.83615386,0.285584284,0.026721243,0.564801415,1,0.019110263,7,0,1308
0.413298884,0.436436982,0.453611007,0.59706107,0.59706107,0.99883979,0.797078056,0.809018197,0.303250681,0.781327307,0.000184671,9690000000.0,0.46204172,0.000325033,0.0,0.151405335,0.151405335,0.151405335,0.181431408,0.319622268,0.031232512,0.077599544,0.135949386,0.021983092,0.846815449,0.687537957,0.687537957,0.217430317,4680000000.0,0.000344096,0.262471346,0.382856451,0.005174399,0.002086746,0.630243079,0.022486982,0.211052998,0.788947002,0.005217613,0.39531474,0.005365848,0.077613301,0.134967197,0.411151586,0.125937031,0.000937376,0.006744173,6130000000.0,0.000425152,0.049032258,0.01946154,0.384104837,0.005743885,0.727041945,0.367572168,0.607869798,0.07740802,0.003035237,0.001914156,0.214582753,0.342573179,0.275476064,0.005879222,0.97534383,0.728577044,0.34570804,0.000566224,0.904078653,0.002002502,0.051052905,0.000163733,9970000000.0,0.593897405,5840000000.0,0.67158152,0.170642752,0.97534383,0.34570804,0.112050933,0.658741054,0.461200363,0.577624883,0.319650209,0.055159891,0,0.727964981,0.001996019,0.623357456,0.597061456,0.829180533,0.291087359,0.026684151,0.564590684,1,0.016132113,7,0,1314
0.464193438,0.495420846,0.503024787,0.594351317,0.594351317,0.998929455,0.797164103,0.809048143,0.30321346,0.781385974,5130000000.0,0.0,0.463610209,0.000264026,0.0,0.162909275,0.162909275,0.162909275,0.204783965,0.319162481,0.012175386,0.093396303,0.160503126,0.021958581,0.847865686,0.688682009,0.688682009,0.217516352,4810000000.0,0.000363161,0.263103092,0.37544242,0.005850216,0.005356918,0.629943768,0.010368506,0.157420564,0.842579436,0.005290583,0.381804944,0.008305913,0.093645676,0.160711862,0.395216921,0.055472264,0.002767492,0.002285914,0.000248395,7940000000.0,0.020645161,0.031640791,0.388661496,0.050356028,0.749761452,0.157405557,0.173762199,0.036069889,0.005207145,0.003407408,0.055817555,0.342914905,0.272432891,0.002016844,0.329227079,0.731850208,0.329324911,0.060909704,0.922550249,0.00197806,0.018091108,0.000104927,0.000100022,0.593913336,62100000.0,0.67157444,0.40308579,0.329227079,0.329324911,0.13278876,0.644537932,0.45953534,0.576101071,0.314886018,0.049072745,0,0.769258962,0.005003472,0.624104444,0.594348461,0.837404676,0.282298797,0.026562067,0.563763698,1,0.022939675,7,0,1316
0.441476137,0.505124291,0.487927619,0.59283789,0.59283789,0.998870526,0.797180843,0.809093712,0.303365972,0.781330956,861000000.0,0.0,0.462461102,0.000490049,0.0,0.151700308,0.151700308,0.151700308,0.197882197,0.322487091,0.015880938,0.088510708,0.158544852,0.022221955,0.848038275,0.689397179,0.689397179,0.217593079,5600000000.0,0.000391185,0.263972617,0.395858947,0.005951307,0.000203372,0.628465363,0.031787633,0.230734347,0.769265653,0.004993837,0.400716422,0.005395705,0.088515967,0.15754468,0.437140871,0.052473763,0.012228501,0.000517469,898000000.0,0.000198202,0.032741935,0.152842854,0.346091224,0.155900129,0.750976139,0.05377207,0.77234736,0.014602008,0.000305418,0.000325277,0.238254257,0.343858905,0.466867996,0.014928944,0.992359243,0.732007203,0.354216823,0.0,0.911644843,0.001927773,0.011033355,0.00056742,3610000000.0,0.593915468,2830000000.0,0.671561915,0.229536963,0.992359243,0.354216823,0.110933234,0.636001646,0.458501245,0.58832606,0.311686348,0.048271727,0,0.776415176,0.005200502,0.619902967,0.592835158,0.836006475,0.297832004,0.026490579,0.563155479,1,0.014413089,7,0,1324
0.374299225,0.363116005,0.408801328,0.596599836,0.596599836,0.998812059,0.796771493,0.80875572,0.302773326,0.781035517,0.000205024,6150000000.0,0.459605949,0.000466047,0.0,0.140027812,0.140027812,0.140027812,0.168667864,0.314140199,0.019420119,0.0817523,0.127363109,0.021974953,0.847401246,0.688594005,0.688655493,0.217520683,437000000.0,0.000293289,0.262600337,0.366547446,0.003430879,0.001782312,0.630446158,0.029037288,0.225927382,0.774072618,0.004890946,0.392500945,0.005365848,0.081733353,0.126347938,0.409135303,0.112443778,0.000734481,0.008602279,8200000000.0,0.00011877,0.042419355,0.009050718,0.387451663,0.0105515,0.681723957,0.233808308,0.366998547,0.050564043,0.002141986,0.001401225,0.191427124,0.336299245,0.276689349,0.00368441,0.811467,0.720103465,0.347202935,0.011913686,0.881744059,0.001991496,0.085197796,0.000103638,6710000000.0,0.593859734,417000000.0,0.67155152,0.617292712,0.811467,0.347202935,0.128190452,0.61029999,0.455556453,0.53310251,0.301910179,0.08105921,0,0.677016845,0.002373486,0.622121929,0.596594744,0.817120872,0.295837897,0.026746229,0.564934657,1,0.01480721,7,0,1331
0.494125676,0.505560401,0.532255474,0.597205206,0.597673648,0.998836324,0.79712606,0.809067803,0.303341802,0.781305553,0.000197854,0.000127169,0.465418585,0.000331033,0.0,0.153891534,0.153891534,0.153891534,0.201285809,0.323265191,0.011434276,0.088592134,0.159373352,0.022291315,0.848127658,0.689584959,0.689584959,0.217612293,5440000000.0,0.000405683,0.264647877,0.382912336,0.003503889,0.002229606,0.629174943,0.019755788,0.202890226,0.797109774,0.005004655,0.391037011,0.005365848,0.088556679,0.158472212,0.399552265,0.049475262,0.000807523,0.00782693,0.000146935,401000000.0,0.025322581,0.00856014,0.388390131,0.026347862,0.717145892,0.141352665,0.183357221,0.005661199,0.002684316,0.000314244,0.095328377,0.346116176,0.276777372,0.002473939,0.442816687,0.727575985,0.334120004,0.057684683,0.915675278,0.00205207,0.019788588,0.000136122,0.000108775,0.593848102,1170000000.0,0.671541653,0.651575625,0.442816687,0.334120004,0.143156722,0.623692129,0.456838834,0.600214565,0.308913381,0.079492925,0,0.775332413,0.005005566,0.624133879,0.597200564,0.837030826,0.289106343,0.026459362,0.562852258,1,0.016942434,7,0,1332
0.391459075,0.472525076,0.427271267,0.611380965,0.611380965,0.998274533,0.796961711,0.808913128,0.304229803,0.780823587,0.000980135,0.000953515,0.455972421,0.000567057,0.0,0.146011546,0.146011546,0.146011546,0.192020422,0.313326731,0.006790992,0.073528214,0.159674625,0.022134327,0.848031335,0.68910792,0.68910792,0.217579779,7760000000.0,0.00039086,0.263688991,0.364405201,0.004395618,0.002228358,0.629936576,0.012920964,0.173594945,0.826405055,0.005387218,0.382323864,0.005365848,0.07349325,0.158713521,0.399206616,0.061469265,0.001205198,0.005250686,4430000000.0,0.000104397,0.021774194,0.00613369,0.377908686,0.007766213,0.72933317,0.116243336,0.228125131,0.029864057,0.002201226,0.001656265,0.095411676,0.332088008,0.276216298,0.006020496,0.518855934,0.729809873,0.332250362,0.035609736,0.886145038,0.002139032,0.06839251,0.000159203,8220000000.0,0.593875206,5740000000.0,0.671584775,0.287154969,0.518855934,0.332250362,0.129713993,0.651322462,0.460511969,0.516676551,0.316451585,0.064358662,0,0.759547754,0.000339742,0.623638228,0.61137729,0.835978115,0.284149727,0.0266095,0.564112416,1,0.020455457,7,0,1349
0.460927217,0.516735717,0.513464318,0.597579959,0.597579959,0.998975443,0.797142246,0.809086811,0.303079075,0.781351588,5720000000.0,0.0,0.462056818,0.000647065,0.0,0.160001686,0.160001686,0.160001686,0.204405786,0.318525854,0.010541918,0.095920528,0.160879717,0.022117244,0.848386582,0.688686914,0.688686914,0.217579338,559000000.0,0.000375239,0.263679667,0.377342498,0.004270189,0.002126672,0.62662669,0.017381154,0.194394897,0.805605103,0.005055628,0.384969905,0.006649727,0.095909261,0.159912525,0.399209296,0.04047976,0.00089071,0.007098545,81800000.0,4390000000.0,0.020322581,0.026905395,0.393263382,0.078627801,0.728817461,0.143674712,0.209823867,0.008371913,0.002886704,0.000490073,0.090370335,0.341545388,0.276517106,0.003928301,0.437606216,0.729325569,0.333090519,0.039068349,0.926169248,0.002064688,0.016211915,0.000193177,0.000135788,0.593862347,2090000000.0,0.671573357,0.511705842,0.437606216,0.333090519,0.133756493,0.643478991,0.459347003,0.570188624,0.314714617,0.066128963,0,0.780254279,0.024747428,0.625099091,0.597579161,0.837936896,0.287384416,0.026169768,0.557966614,1,0.017852093,7,1,1379
0.331594599,0.376798953,0.372182665,0.599115006,0.599115006,0.998664736,0.796479595,0.808509386,0.302571266,0.78068913,0.000392933,6660000000.0,0.458255538,0.000270027,0.0,0.143988875,0.143988875,0.143988875,0.158173395,0.309825281,0.014428967,0.075319599,0.123145289,0.021968569,0.847614114,0.686862317,0.686812342,0.21730545,7070000000.0,0.000292515,0.261360934,0.352110577,0.006431181,0.00467506,0.630448898,0.03448235,0.234876198,0.765123802,0.00536105,0.405677469,0.007039705,0.075561418,0.122758465,0.411550823,0.070464768,0.000466659,0.013531896,751000000.0,0.000182316,0.028387097,0.02603293,0.366273942,0.018711381,0.762516802,0.488462146,0.592652105,0.154454337,0.005169182,0.004814243,0.170139966,0.334100157,0.278393484,0.003613451,0.692061649,0.734278045,0.347528727,0.012318468,0.902607313,0.00200035,0.065556356,0.000356814,0.000298715,0.59393326,0.00024852,0.671624747,0.194906543,0.692061649,0.347528727,0.143609018,0.685101832,0.463899835,0.515338033,0.333249962,0.044814771,0,0.707830214,0.000938214,0.623651017,0.59911628,0.820644827,0.299786257,0.026744371,0.56492498,1,0.014087591,7,1,1404
0.453468532,0.513028783,0.49986616,0.59490624,0.59490624,0.998918016,0.797329697,0.80925711,0.303526701,0.781511027,7180000000.0,0.0,0.463511235,0.000387039,0.0,0.166153976,0.166153976,0.166153976,0.197314929,0.328004527,0.07184234,0.080938034,0.156887851,0.022018095,0.847840006,0.689309896,0.689308252,0.217583513,5260000000.0,0.000405234,0.263904236,0.392356842,0.006145379,0.004088026,0.62871947,0.025199026,0.21788554,0.78211446,0.005063081,0.388702993,0.006968412,0.080927256,0.155930925,0.423416749,0.179910045,0.000628975,0.010051363,0.000103179,0.000384301,0.081129032,0.037210464,0.386648877,0.012688832,0.756345974,0.491387867,0.655613589,0.015294857,0.004485257,0.000413163,0.196390579,0.346177402,0.281280947,0.0046425,0.863527947,0.732821846,0.345583257,0.002824617,0.922289124,0.002099786,0.020758522,0.000127213,9770000000.0,0.593917666,852000000.0,0.671571045,0.266980906,0.863527947,0.345583257,0.117455143,0.640022354,0.458931246,0.603227907,0.313551844,0.046810107,0,0.780122775,0.001239618,0.623407776,0.594905532,0.837296845,0.293054004,0.026356421,0.561636716,1,0.015500516,7,0,1445
0.458879735,0.431312691,0.524546282,0.607402816,0.607770363,0.999040842,0.795832715,0.808026094,0.300654351,0.781528009,0.0001553,379000000.0,0.461842094,0.000221022,0.0,0.169862206,0.169862206,0.169862206,0.213292994,0.317924595,0.006911989,0.097793339,0.131279657,0.02206462,0.847976185,0.685985768,0.685985768,0.217617542,4680000000.0,0.000362263,0.262824129,0.376727767,0.005282979,0.003812913,0.630486226,0.009022515,0.147050821,0.852949179,0.005808796,0.377256572,0.005446281,0.097765727,0.130389865,0.396105158,0.028485757,0.000712163,0.008891754,7590000000.0,9230000000.0,0.014516129,0.012393696,0.39524208,0.017772045,0.745269931,0.109688875,0.154772453,0.072280752,0.003706126,0.006926008,0.055022012,0.341135381,0.275659926,0.004426518,0.347631052,0.731486108,0.329066216,0.042129142,0.90891669,0.002026127,0.056974382,0.000193797,0.000141858,0.593897694,0.000242113,0.671498083,0.186759229,0.347631052,0.329066216,0.123533861,0.614264691,0.454308037,0.566886675,0.309259575,0.054087582,0,0.727962107,0.051277836,0.626382345,0.607403766,0.833786935,0.281322219,0.026760663,0.565008676,1,0.024808446,7,0,1464
0.445034856,0.474814653,0.501311633,0.596967382,0.596909728,0.998931535,0.797202839,0.809154905,0.303276785,0.781501343,9040000000.0,2040000000.0,0.456606527,0.000247025,0.0,0.171547765,0.171547765,0.171547765,0.203838518,0.304520054,0.037736134,0.090057813,0.145891391,0.021997488,0.847855781,0.685163869,0.685163869,0.217386166,4960000000.0,0.000390062,0.263188568,0.350378153,0.007190617,0.003781097,0.630331776,0.010777957,0.16029265,0.83970735,0.005251901,0.37883346,0.005365848,0.090120019,0.145011688,0.40634198,0.139430285,0.000992158,0.006371869,8370000000.0,0.000226949,0.040967742,0.029675543,0.389068542,0.011584076,0.780188046,0.453745966,0.641535042,0.038032526,0.004939346,0.001219773,0.165338844,0.326532608,0.277929451,0.006167378,0.983956995,0.734583552,0.335673094,0.0,0.926719098,0.002058387,0.038476003,0.000159435,0.000114766,0.59393457,2660000000.0,0.671554596,0.243917036,0.983956995,0.335673094,0.110933234,0.610133325,0.454048468,0.491488106,0.307911336,0.040240293,0,0.757298741,0.001523606,0.623510221,0.596963611,0.836143837,0.282595816,0.026716882,0.564777465,1,0.022462764,7,0,1480
0.491493199,0.451101177,0.517640131,0.56476023,0.56476023,0.998378064,0.796577678,0.80855144,0.303342527,0.780770394,0.000128472,2210000000.0,0.468540466,0.000307031,0.0,0.188614049,0.188614049,0.188614049,0.15429706,0.331399873,0.017015291,0.04901881,0.120810424,0.021356769,0.847216258,0.68234523,0.68234523,0.215995948,574000000.0,0.000369375,0.263074341,0.383303528,0.002904203,0.002364979,0.630227326,0.014813194,0.183360039,0.816639961,0.004963276,0.386731323,0.005365848,0.049009071,0.119757183,0.395180749,0.04047976,0.001621134,0.003899802,0.000260433,2420000000.0,0.018870968,0.030827079,0.332104656,0.160420735,0.719425672,0.094417635,0.112824841,0.046216167,0.002444547,0.003433009,0.071115255,0.348651059,0.276875931,0.00154492,0.362417079,0.728560746,0.33109557,0.104634506,0.918945316,0.001396429,0.010801587,0.000102528,905000000.0,0.593838073,0.000117693,0.671567526,0.891646878,0.362417079,0.33109557,0.141462075,0.64050495,0.458935599,0.611816906,0.313975257,0.094412574,0,0.743207398,0.120529831,0.623847529,0.564755688,0.833652222,0.285522076,0.026687266,0.564609011,1,0.019161211,7,0,1485
0.447131088,0.506487135,0.493763049,0.595864743,0.595864743,0.998952218,0.797346713,0.809275207,0.303484887,0.78153222,5300000000.0,0.0,0.460183018,0.000607061,0.0,0.16640681,0.16640681,0.16640681,0.194951309,0.311346113,0.13580471,0.089976386,0.153724486,0.022069724,0.847643877,0.687052723,0.687052723,0.217336705,5840000000.0,0.00039917,0.263490842,0.359636377,0.007233675,0.004812929,0.628928371,0.023003128,0.212443692,0.787556308,0.010353914,0.384558348,0.006098274,0.089924601,0.152695875,0.421073574,0.376311844,0.001134185,0.005571756,0.000338772,0.022815972,0.142419355,0.138777668,0.388096153,0.001271783,0.791108301,0.727555785,0.855270519,0.079838339,0.00598896,0.001936947,0.218724883,0.337085033,0.277509042,0.003569538,0.987966302,0.737794771,0.346408524,0.0,0.924913245,0.002125668,0.033106889,7710000000.0,6920000000.0,0.593925406,2220000000.0,0.671571503,0.014404584,0.987966302,0.346408524,0.110933234,0.639229719,0.458826702,0.540296446,0.313357485,0.040008969,0,0.775732341,0.000964277,0.623726974,0.595861396,0.836758868,0.291461744,0.026407671,0.562288344,1,0.016000469,7,0,1524
