 ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability,Cluster,Bankrupt?,Index
0.460927217,0.521914522,0.513410782,0.608836968,0.608836968,0.998978216,0.797311989,0.8092506,0.303369839,0.781546536,0.000235089,0.0,0.461605563,0.001077108,0.0,0.168724453,0.168724453,0.168724453,0.212914815,0.31820754,0.018966378,0.096734794,0.165248174,0.022256943,0.848522291,0.688804551,0.688804551,0.217594904,5290000000.0,0.000432459,0.263930656,0.377873403,0.00922618,0.001864035,0.620131231,0.012415762,0.170692626,0.829307374,0.016974387,0.381787051,0.005365848,0.096739785,0.164293794,0.419565046,0.070464768,0.000870421,0.007257372,1090000000.0,0.001676399,0.028064516,0.073651279,0.396271002,0.002351759,0.834006639,0.226329081,0.876667157,0.014898491,0.002249381,0.000445918,0.177202394,0.341306236,0.278058572,0.018361318,0.991863711,0.740034381,0.3371867,1930000000.0,0.928720432,0.002185929,0.027470264,0.000465506,0.000117761,0.594028501,2100000000.0,0.671549608,0.009874528,0.991863711,0.3371867,0.110970647,0.622124886,0.456156197,0.568196111,0.309999575,0.031581555,0,0.788865327,0.000941892,0.62324099,0.608835109,0.839268081,0.283783381,0.026527825,0.563486047,1,0.020866951,4,0,1388
0.514113002,0.582370257,0.56625087,0.604714683,0.604714683,0.999040727,0.797473986,0.809390692,0.303522109,0.781651238,0.00010627,6110000000.0,0.460570527,0.000306031,0.051928333,0.199106654,0.199106654,0.199106654,0.247707289,0.31237179,0.085999062,0.127351193,0.200572418,0.022153164,0.848176607,0.68970173,0.68970173,0.217625467,0.000101305,0.000647092,0.264445066,0.36827987,0.006147875,0.003531561,0.631057109,0.016569547,0.191160021,0.808839979,0.005014416,0.382416688,0.005365848,0.127322618,0.198107232,0.411637905,0.203898051,0.000935347,0.006756128,980000000.0,0.000317729,0.076290323,0.046839887,0.404445852,0.027291219,0.755869645,0.385897755,0.596071358,0.073156427,0.003865057,0.002172008,0.178641852,0.33846153,0.282712066,0.006248612,0.893675058,0.732538584,0.339406209,0.003537907,0.939608312,0.002397087,0.024220497,0.000131384,8610000000.0,0.593917792,4610000000.0,0.671567199,0.403383965,0.893675058,0.339406209,0.116505814,0.632463724,0.457869949,0.551137439,0.311828738,0.046794491,0,0.819649692,0.000608489,0.623435564,0.604711086,0.843121057,0.28679548,0.026895951,0.565612997,1,0.018222564,4,0,1402
0.537707795,0.62134758,0.596498742,0.615964485,0.615964485,0.999277021,0.797795074,0.809693661,0.303588818,0.781953414,5040000000.0,0.0,0.460021976,0.00019902,0.009515133,0.195777675,0.195777675,0.195777675,0.286092465,0.306111622,0.041381188,0.156176207,0.231754161,0.022556095,0.848489328,0.690335157,0.690335157,0.217692995,9660000000.0,0.00068123,0.265152963,0.359133415,0.007574391,0.00036058,0.630818413,0.021939832,0.209541373,0.790458627,0.005409159,0.388550895,0.005365848,0.156187405,0.23084232,0.431417574,0.083958021,0.010402443,0.000607983,936000000.0,0.000312434,0.043709677,0.362055139,0.773614346,0.151821646,0.800954311,0.063878988,0.879792401,0.022461336,0.000441615,0.000553796,0.215216289,0.336617823,0.279199274,0.018764467,0.985350846,0.738978764,0.345427593,0.0,0.943827602,0.00399324,0.004406306,0.000501319,319000000.0,0.593988273,3390000000.0,0.671570632,0.121119074,0.985350846,0.345427593,0.110933234,0.641503085,0.459099481,0.537479755,0.314115676,0.038266873,0,0.841490794,0.009023134,0.619271787,0.615962913,0.847190832,0.290690436,0.02679239,0.565164268,1,0.016278406,4,0,1406
0.494223176,0.557675534,0.544675839,0.605211952,0.605255192,0.999010685,0.797436496,0.80934981,0.30351945,0.78160815,0.000145008,2260000000.0,0.4677168,0.000415042,0.19171981,0.18448443,0.18448443,0.18448443,0.224543821,0.33009125,0.051983605,0.107320251,0.181441591,0.022095704,0.848082237,0.689769998,0.689769998,0.21762777,6300000000.0,0.000477627,0.264142792,0.389748892,0.013481393,0.008411864,0.631547856,0.009420111,0.150285697,0.849714303,0.005834018,0.376101306,0.005561446,0.107324898,0.179533972,0.409373773,0.178410795,0.000695931,0.009081322,8250000000.0,0.00053787,0.050806452,0.029766608,0.396904186,0.007104334,0.850883582,0.451296243,0.662885986,0.02769777,0.008875798,0.001581855,0.092639465,0.351832834,0.277289857,0.012240728,0.581710114,0.740325299,0.33114084,0.008760235,0.935559631,0.002295246,0.033173456,0.000140987,9750000000.0,0.593973211,1670000000.0,0.671571501,0.172251663,0.581710114,0.33114084,0.122016808,0.641224407,0.458985207,0.618955687,0.314243769,0.021738837,0,0.808629562,0.002353433,0.623883185,0.605208715,0.841232306,0.28161064,0.027085502,0.566256135,1,0.024201715,4,0,1414
0.47311461,0.521750981,0.526420044,0.599273555,0.599273555,0.998972439,0.797348926,0.809277551,0.303446699,0.781573343,8750000000.0,4040000000.0,0.464326514,0.000355036,0.0,0.183178121,0.183178121,0.183178121,0.216223882,0.323618872,0.044814496,0.097630486,0.165172855,0.02213597,0.848001631,0.688524093,0.688524093,0.217576806,6370000000.0,0.00041292,0.263737169,0.381654931,0.012627106,0.010360742,0.628991726,0.010557273,0.158750794,0.841249206,0.006542331,0.374343243,0.005429219,0.097407462,0.164437071,0.405157665,0.148425787,0.001038824,0.006093494,0.000158017,0.000751202,0.041290323,0.040729698,0.393534746,0.006982595,0.852235654,0.599550774,0.711136538,0.208717573,0.010302953,0.010430373,0.10593925,0.346276474,0.277159233,0.006353685,0.6316201,0.740958163,0.3321987,0.008688974,0.929032934,0.002180375,0.024524572,0.000186198,0.000160931,0.593986078,0.000151794,0.67160385,0.102858988,0.6316201,0.3321987,0.123436526,0.699058444,0.468302549,0.593439375,0.325830529,0.023194708,0,0.788826558,0.011689615,0.624311006,0.599273383,0.839330395,0.28243583,0.026422105,0.562454345,1,0.022715107,4,0,1418
0.499780627,0.554186655,0.551260774,0.60566598,0.60566598,0.999037607,0.79741616,0.809327416,0.303427605,0.781583448,0.000124656,0.0,0.465834612,0.001114111,0.39730742,0.169440816,0.169440816,0.169440816,0.21716933,0.331753555,0.032230742,0.106750265,0.174135723,0.022119978,0.848042075,0.689462446,0.689462446,0.217595183,7190000000.0,0.000452423,0.264061978,0.397479602,0.007322286,0.004977623,0.633829331,0.015019287,0.184327478,0.815672522,0.005220505,0.380994133,0.005365848,0.106763073,0.173146822,0.406047241,0.11994003,0.000685786,0.009211116,8040000000.0,0.000220897,0.042258065,0.012443635,0.395129011,0.006803101,0.783737308,0.498299416,0.661542999,0.064648956,0.005360383,0.002046694,0.167503381,0.352272635,0.27773416,0.005420487,0.867913576,0.735535763,0.337836972,0.003269573,0.932458977,0.002253996,0.027667036,0.000228379,0.000175003,0.593944904,6110000000.0,0.671585499,0.252453222,0.867913576,0.337836972,0.116299493,0.661005203,0.461787887,0.633549206,0.31901071,0.039540399,0,0.799841575,0.000516616,0.623539017,0.605662438,0.840516262,0.28567123,0.028832551,0.568478526,1,0.01904002,4,0,1420
0.485789499,0.551788051,0.541249532,0.597969126,0.597969126,0.999008951,0.797413808,0.809340957,0.303483437,0.781601834,2980000000.0,0.0,0.458035782,0.000482048,0.0,0.170283595,0.170283595,0.170283595,0.22114021,0.303317536,0.040125838,0.10422604,0.174813587,0.022213074,0.883911588,0.689923529,0.689923529,0.217654064,8830000000.0,0.000461631,0.264436518,0.350918371,0.007772207,0.005907145,0.632268736,0.018099746,0.197115821,0.802884179,0.005699981,0.383427686,0.005365848,0.104230788,0.173848126,0.423767756,0.140929535,0.000430138,0.014673572,6340000000.0,0.000577208,0.050322581,0.041892984,0.398690667,0.008658451,0.801633473,0.684231295,0.815026574,0.008048643,0.006343385,0.000219451,0.194568236,0.331136521,0.277402568,0.004043621,0.945221291,0.738192081,0.34143866,0.000826116,0.933678571,0.002380102,0.007928964,0.00026108,0.000223347,0.593957634,702000000.0,0.671572194,0.103460801,0.945221291,0.34143866,0.112811975,0.642775274,0.459254383,0.504321638,0.314523634,0.037322412,0,0.802918273,0.002199949,0.624435388,0.597964985,0.84100029,0.287905512,0.027650261,0.567417897,1,0.017551811,4,0,1441
0.496075659,0.55353249,0.546603137,0.598488015,0.598488015,0.999022702,0.797427919,0.809340175,0.303479328,0.781599448,2450000000.0,0.0,0.457128239,0.000428043,0.263285758,0.176014496,0.176014496,0.176014496,0.224638366,0.287295749,0.065308468,0.114078658,0.181516909,0.022101093,0.848037487,0.689485645,0.689485645,0.217603884,0.000100815,0.000486261,0.26404022,0.337431541,0.007272364,0.002580828,0.632257435,0.027933868,0.223780875,0.776219125,0.005502067,0.391030301,0.005365848,0.113838813,0.180091999,0.426858497,0.155922039,0.001095635,0.005769009,5140000000.0,0.000567373,0.071129032,0.042395312,0.400714593,0.009483437,0.790024084,0.451682785,0.812133165,0.023754827,0.003902228,0.000609778,0.206694844,0.329309041,0.278290644,0.009054847,0.885702977,0.738513177,0.348222276,0.003149597,0.933924942,0.002358536,0.009615233,0.000244184,0.000136031,0.593945918,195000000.0,0.671574472,0.118852375,0.885702977,0.348222276,0.12063689,0.646354619,0.459668388,0.483251344,0.315856681,0.039802908,0,0.803186063,0.005956566,0.630089401,0.598487272,0.841395693,0.295037547,0.027378284,0.56695806,1,0.014987109,4,0,1458
0.477599571,0.547645007,0.531666577,0.599115006,0.599115006,0.99897371,0.797402879,0.809328718,0.303538061,0.781587799,835000000.0,3500000000.0,0.463408906,0.000307031,0.0,0.233997724,0.233997724,0.233997724,0.228514702,0.327650845,0.134730856,0.103493201,0.181065,0.02211293,0.856311657,0.689879383,0.689879383,0.217647869,6410000000.0,0.000460358,0.264113264,0.385436459,0.008834918,0.005182243,0.630729374,0.008297541,0.140822928,0.859177072,0.006722975,0.369637181,0.005365848,0.103465403,0.180076917,0.407741991,0.269865067,0.001466933,0.004308825,0.000111778,0.001789874,0.066290323,0.107712645,0.396666742,0.007393303,0.811529665,0.428080313,0.696015579,0.149217772,0.005257133,0.005383311,0.146930921,0.346681094,0.277617238,0.009589629,0.992026787,0.736720537,0.333569942,0.0,0.946993423,0.002293348,0.026123689,9400000000.0,5810000000.0,0.59393828,6010000000.0,0.671574169,0.07436429,0.992026787,0.333569942,0.110933234,0.648940859,0.460360716,0.592110244,0.31563503,0.032946345,0,0.805643541,0.038788241,0.623667785,0.599111461,0.84089685,0.280796411,0.026828876,0.56533205,1,0.02606183,4,0,1460
0.533369083,0.578608809,0.595374485,0.615200565,0.615200565,0.999187356,0.797605548,0.809533779,0.303445249,0.781812642,0.000127894,0.0,0.474066246,0.000310031,0.0,0.200834352,0.200834352,0.200834352,0.240238253,0.333698805,0.023307168,0.11977852,0.188898094,0.02209109,0.848032264,0.689459878,0.689459878,0.217600489,9660000000.0,0.000498089,0.264164549,0.384896241,0.013426479,0.011634,0.631065328,0.010886475,0.16101823,0.83898177,0.005108548,0.381230107,0.005365848,0.118887098,0.187180454,0.398091967,0.068965517,0.000633033,0.009997566,0.000280113,5670000000.0,0.024032258,0.010916088,0.400183171,0.028786377,0.800946223,0.314633661,0.330881812,0.184340441,0.012367475,0.020788423,0.046679712,0.351250848,0.277054912,0.003088212,0.266794485,0.736473774,0.328881421,0.037628497,0.943592916,0.002559906,0.011253289,0.000226627,0.000221329,0.594005119,0.000342136,0.671645137,0.619822561,0.266794485,0.328881421,0.136834102,0.693702694,0.467328885,0.619712706,0.324924938,0.021826743,0,0.817692305,0.001394641,0.623017775,0.615198772,0.842244631,0.28267445,0.02695437,0.565832515,1,0.022342439,4,0,1461
0.521084191,0.583024422,0.586380427,0.601313077,0.601313077,0.999000516,0.797400251,0.809347336,0.303477395,0.781607729,9200000000.0,3650000000.0,0.462362128,0.00190119,0.0,0.162951414,0.162951414,0.162951414,0.228231067,0.32231025,0.071554971,0.10854165,0.175943361,0.02318463,0.848206288,0.689793312,0.689793312,0.217638627,0.000169223,0.000756866,0.267922388,0.385492344,0.006215893,0.00330074,0.631901275,0.021307873,0.207697191,0.792302809,0.005291278,0.376042032,0.005365848,0.108505545,0.174179926,0.418339199,0.329835082,0.002215617,0.002855472,0.000120376,0.000861651,0.127096774,0.00556086,0.392675426,0.000912596,0.758685168,0.436319347,0.69390598,0.064843669,0.00378842,0.001673958,0.20552602,0.343433669,0.281575166,0.006621907,0.948589089,0.73303975,0.344189231,0.00069155,0.921895699,0.002310301,0.033597643,0.000108459,6880000000.0,0.593918132,2970000000.0,0.671581937,0.156453916,0.948589089,0.344189231,0.1124315,0.670192352,0.462647645,0.583158771,0.323006382,0.046303141,0,0.81175354,0.000546438,0.623333864,0.601311708,0.842471918,0.290232054,0.027970559,0.567815998,1,0.016456644,4,0,1473
0.442938624,0.510030528,0.501472242,0.59935283,0.59935283,0.998894329,0.797290823,0.809243699,0.303508332,0.781496009,0.000166863,2900000000.0,0.458344447,0.000441044,0.0,0.188361215,0.188361215,0.188361215,0.200340361,0.305581099,0.04637234,0.080856608,0.155004896,0.021999764,0.847818231,0.688863067,0.688863067,0.217531816,8890000000.0,0.00041861,0.263161371,0.358248575,0.009163154,0.006533481,0.629595827,0.01290455,0.173504248,0.826495752,0.006526174,0.377236442,0.005365848,0.080870259,0.154045698,0.413150452,0.143928036,0.000493036,0.012810343,81800000.0,0.000835174,0.04016129,0.020745267,0.387349902,0.003130501,0.82362105,0.621122735,0.776654819,0.054161904,0.007107922,0.001815953,0.15813619,0.332693075,0.277315461,0.005660923,0.869472404,0.73918506,0.336225577,0.002982825,0.9299884,0.002142781,0.02563112,0.000243783,0.000198538,0.593975137,4640000000.0,0.671569105,0.076819023,0.869472404,0.336225577,0.116171847,0.638111086,0.458563663,0.520085357,0.313484806,0.03179249,0,0.782863408,0.001623756,0.623857825,0.599349601,0.838581336,0.284137738,0.026598344,0.564033843,1,0.020468418,4,0,1476
0.509433042,0.57277584,0.554419401,0.600693293,0.600693293,0.999055979,0.797507049,0.809404623,0.303548213,0.781660361,2660000000.0,0.0,0.471580148,0.000357036,0.207713331,0.203489107,0.203489107,0.203489107,0.237118276,0.341126123,0.053087708,0.118801401,0.19417037,0.022169552,0.848100789,0.718257618,0.717451385,0.220890576,5940000000.0,0.000478126,0.264476925,0.396315338,0.011719152,0.006980151,0.631338954,0.009475738,0.150708952,0.849291048,0.005908823,0.380174375,0.005365848,0.118504405,0.192986954,0.406080734,0.133433283,0.000785205,0.008053216,5670000000.0,0.000450116,0.041290323,0.167812817,0.445263563,0.051536231,0.824198051,0.351079152,0.552735181,0.028796334,0.007209754,0.001716597,0.088733721,0.35785395,0.277377533,0.011992952,0.554995348,0.738108024,0.33094626,0.012802755,0.95059114,0.002706302,0.007945396,0.000154157,9900000000.0,0.593970445,2260000000.0,0.671576906,0.170803307,0.554995348,0.33094626,0.124508598,0.650528857,0.460560156,0.648472918,0.316008086,0.024969782,0,0.81811707,0.007839771,0.624219392,0.60068905,0.84213021,0.281651131,0.026994909,0.565972887,1,0.024120556,4,0,1495
0.477599571,0.536360663,0.524653354,0.595453956,0.595446749,0.998970474,0.797385587,0.809308407,0.303514858,0.781569273,2800000000.0,25500000.0,0.461310318,0.000238024,0.701994129,0.27567317,0.27567317,0.27567317,0.223220195,0.316898918,0.40075926,0.113752952,0.178353544,0.022013781,0.847942846,0.689134206,0.689134292,0.217564936,6140000000.0,0.000474632,0.26319323,0.368661749,0.009042093,0.003960763,0.633434131,0.011990808,0.168153097,0.831846903,0.006855122,0.378491242,0.005852101,0.112869868,0.176834326,0.409409946,0.470764618,0.002657929,0.002379844,0.000208652,0.004797709,0.135322581,0.194765213,0.398374076,0.006730369,0.819740828,0.507409948,0.754178922,0.050220432,0.005889466,0.001711329,0.155584893,0.340451094,0.277505782,0.008492778,0.88225886,0.73851523,0.335655324,0.002797008,0.940853979,0.002241126,0.019758548,5140000000.0,3540000000.0,0.593929682,1140000000.0,0.671572689,0.066515574,0.88225886,0.335655324,0.11550784,0.645167717,0.459614907,0.563504091,0.315047984,0.032208655,0,0.797238054,0.012559567,0.623709465,0.595451838,0.840178455,0.283474977,0.027489738,0.567163731,1,0.021239941,4,0,1503
0.500950617,0.566615787,0.550243589,0.608952277,0.608836968,0.99902663,0.797460014,0.809367387,0.303526943,0.781623027,0.000186637,3400000000.0,0.460620853,0.000564056,0.196477376,0.194260672,0.194260672,0.194260672,0.226907441,0.315554927,0.047612566,0.109844475,0.18400241,0.022111002,0.848038793,0.689463312,0.689463312,0.217597134,7920000000.0,0.000491626,0.264093837,0.36959316,0.010853008,0.006526619,0.631530732,0.007631841,0.134655501,0.865344499,0.005864635,0.375731128,0.005836868,0.10984904,0.182678531,0.409203629,0.169415292,0.000592454,0.010687525,6970000000.0,0.000576451,0.042580645,0.023245157,0.397051175,0.005446221,0.836551532,0.45566935,0.706276977,0.037670703,0.006772463,0.001635277,0.12203024,0.338672086,0.277404774,0.010886202,0.85895518,0.738434002,0.33208528,0.00215087,0.937894752,0.002301483,0.03704301,0.000176138,0.000114815,0.593972413,2620000000.0,0.67157598,0.146946067,0.85895518,0.33208528,0.113553413,0.649778921,0.460567207,0.555924682,0.315737884,0.02693213,0,0.811462128,0.002434611,0.623779746,0.608950134,0.841358884,0.280314162,0.027077038,0.566231292,1,0.027417104,4,0,1532
0.495539414,0.558656782,0.552277959,0.608808141,0.608808141,0.999009876,0.797419895,0.809346816,0.30349238,0.781607869,0.000203058,9880000000.0,0.461350578,0.000536054,0.0,0.173612574,0.173612574,0.173612574,0.223409284,0.31742944,0.046447963,0.105854572,0.176621225,0.022118903,0.848011265,0.689398506,0.689398506,0.217593537,8700000000.0,0.00046762,0.264000591,0.376057151,0.007375328,0.003273915,0.631829701,0.013265669,0.175499592,0.824500408,0.00512946,0.379715847,0.005365848,0.105818555,0.175627781,0.409811863,0.182908546,0.001150416,0.005493196,6780000000.0,0.000268557,0.054032258,0.014541075,0.394314918,0.007480913,0.782605812,0.332026291,0.619276137,0.078781852,0.003821495,0.002681012,0.155793634,0.340559892,0.278260374,0.009529303,0.846713255,0.735159597,0.336238452,0.004139636,0.935428758,0.002275054,0.040546283,0.00014561,7770000000.0,0.593935194,5250000000.0,0.671577738,0.337093849,0.846713255,0.336238452,0.116838169,0.653501093,0.460816719,0.564076089,0.316977841,0.039264337,0,0.806655568,0.00050952,0.623581318,0.608809241,0.841254131,0.284399499,0.027336474,0.566873527,1,0.02019269,4,0,1533
0.47769707,0.542411688,0.528079662,0.600873463,0.60088067,0.999020044,0.797397484,0.80931687,0.303431955,0.781573203,6560000000.0,0.0,0.463883647,0.000426043,0.393764551,0.205174666,0.205174666,0.205174666,0.217452964,0.325917804,0.076803243,0.116440029,0.174813587,0.02208303,0.848039369,0.689178814,0.689178814,0.217568109,7190000000.0,0.000431187,0.263614394,0.37983868,0.009687333,0.006521628,0.633078999,0.010851822,0.160806603,0.839193397,0.006111576,0.378244084,0.006178098,0.116452522,0.173817962,0.411043068,0.190404798,0.000712163,0.008884923,0.000109485,0.000722455,0.050806452,0.051763289,0.402184482,0.008981952,0.81351005,0.428498643,0.606147086,0.043102142,0.006638266,0.001949242,0.117116198,0.345865957,0.277400612,0.008225554,0.690848819,0.737599319,0.332931932,0.008680602,0.937753404,0.002249672,0.026198506,0.000125384,9050000000.0,0.593950745,2560000000.0,0.671571998,0.1273521,0.690848819,0.332931932,0.121756974,0.642277098,0.459170847,0.591668717,0.314433439,0.03010868,0,0.798971327,0.004157513,0.623823282,0.600868352,0.840346426,0.282649446,0.027802638,0.567622665,1,0.022380442,4,0,1540
0.493784429,0.556421718,0.544461695,0.608844175,0.608844175,0.999016346,0.797431101,0.809346034,0.303498181,0.781607308,0.000197045,3580000000.0,0.459802219,0.00039604,0.187772042,0.174581771,0.174581771,0.174581771,0.224638366,0.312477895,0.053435576,0.109111636,0.17978459,0.02214678,0.848190995,0.689554057,0.689554057,0.217610269,785000000.0,0.000467645,0.264104716,0.368009761,0.009352857,0.00583478,0.631511212,0.014501318,0.181848414,0.818151586,0.005502762,0.378652286,0.005365848,0.109075513,0.178802504,0.417558141,0.188905547,0.000618831,0.010227268,7700000000.0,0.000510636,0.059677419,0.019047339,0.395468216,0.004786655,0.825976897,0.538508309,0.772299919,0.030749925,0.006314447,0.001057515,0.154157906,0.336794045,0.277440734,0.008197949,0.808480533,0.7399602,0.336680048,0.004064005,0.935515598,0.002272892,0.044562272,0.000171994,0.000121746,0.593959987,192000000.0,0.671565382,0.176018486,0.808480533,0.336680048,0.118542397,0.628566016,0.457250683,0.542009746,0.311110089,0.031162319,0,0.807152354,0.000846628,0.623754272,0.608845872,0.841380145,0.285295538,0.027072476,0.566217769,1,0.019351794,4,0,1561
0.46165846,0.534234627,0.512447133,0.609009931,0.609009931,0.99903079,0.797287365,0.809201645,0.303216843,0.781385132,0.00018525,0.0,0.46201488,0.000527053,0.0,0.171252792,0.171252792,0.171252792,0.208565756,0.319127113,0.007380855,0.097630486,0.167432402,0.022038829,0.847966221,0.675398626,0.675398626,0.216659987,6230000000.0,0.000436477,0.263894911,0.379242577,0.009186867,0.000983173,0.645893549,0.012233378,0.169604257,0.830395743,0.006507403,0.383016129,0.005567539,0.097594737,0.166480658,0.415367694,0.028485757,0.000839987,0.007526354,459000000.0,0.000177777,0.015967742,0.058740067,0.405678298,0.043318043,0.817444538,0.078888971,0.707107495,0.014611653,0.000933313,0.000538934,0.143705707,0.34217848,0.278268515,0.021656276,0.806854269,0.738369344,0.335032952,0.004674176,0.930222314,0.002164653,0.012853229,0.001031163,0.000117014,0.594160722,5550000000.0,0.67157987,0.084663314,0.806854269,0.335032952,0.118187269,0.645506629,0.45966315,0.572944978,0.315127258,0.031713725,0,0.791028449,0.026718195,0.621849031,0.60901041,0.839508507,0.283651088,0.024366491,0.57408993,1,0.021023807,4,0,1574
0.500463121,0.546936328,0.539750522,0.605831736,0.605831736,0.999033447,0.797424737,0.809326375,0.303451291,0.781585273,0.00013171,7160000000.0,0.464613372,0.000309031,0.539933192,0.164679112,0.164679112,0.164679112,0.219060225,0.32308835,0.050365262,0.112287273,0.178052271,0.02213695,0.848869692,0.689758659,0.689758659,0.217634546,7250000000.0,0.000463752,0.265327024,0.388575314,0.008484217,0.00710679,0.631002315,0.009681832,0.152311274,0.847688726,0.005326595,0.371851535,0.007752632,0.112275473,0.177075635,0.40411804,0.269865067,0.001270125,0.004977435,0.000259286,0.00058326,0.068548387,0.026306126,0.398317541,0.005747152,0.797778455,0.516162232,0.58886066,0.209558516,0.007231163,0.008577744,0.12944468,0.34850491,0.277248489,0.003591093,0.807249321,0.735931746,0.333206359,0.0,0.920265601,0.002257663,0.05120308,8150000000.0,7550000000.0,0.593933754,8820000000.0,0.671576086,0.22649284,0.807249321,0.333206359,0.110933234,0.654576582,0.461224787,0.603278317,0.316800382,0.034271818,0,0.804257412,0.000600352,0.623804983,0.605831593,0.840832366,0.281800763,0.026852567,0.565435133,1,0.02382865,4,0,1600
0.515185492,0.582915395,0.564377108,0.607265887,0.607265887,0.999126347,0.797587149,0.8094748,0.30354072,0.781744571,6160000000.0,0.0,0.455407094,0.000866087,0.139892702,0.19063672,0.19063672,0.19063672,0.240049163,0.292211926,0.031943373,0.119859946,0.193869097,0.022060495,0.848007489,0.68934579,0.68934579,0.217587193,0.000116852,0.000493448,0.263611286,0.333808353,0.010621496,0.00071804,0.631449912,0.011637896,0.165946126,0.834053874,0.090171526,0.377991335,0.005365848,0.119856042,0.192790891,0.422465546,0.110944528,0.001572439,0.004021911,1380000000.0,0.02832025,0.032741935,0.156259272,0.478234323,0.000638556,0.867006088,0.082787766,0.98527828,0.019468557,0.000786125,0.000594908,0.17355697,0.322726511,0.278041521,0.025738376,0.998623399,0.742836113,0.336573053,0.0,0.943735964,0.002888113,0.006376016,0.000449689,3260000000.0,0.594051462,2370000000.0,0.671575543,0.001467367,0.998623399,0.336573053,0.110933234,0.646384982,0.4598068,0.468592341,0.315297605,0.027509079,0,0.820533322,0.002962673,0.621553232,0.60726142,0.842625634,0.283219516,0.026791157,0.565158396,1,0.021569306,4,0,1606
0.524399162,0.57277584,0.567910488,0.603828248,0.603821041,0.999050895,0.797485607,0.809375068,0.303521142,0.781636501,8190000000.0,52600000.0,0.466810934,0.000477048,0.316631238,0.17091568,0.17091568,0.17091568,0.230783776,0.326236118,0.050955125,0.116684309,0.189274686,0.022124592,0.848055815,0.689525059,0.689525059,0.217606734,6460000000.0,0.000474358,0.264047214,0.381831899,0.008481097,0.004676308,0.631579362,0.015330251,0.185778638,0.814221362,0.005095172,0.381983882,0.005534026,0.114286645,0.186222758,0.405049148,0.173913043,0.00155012,0.004079123,0.000136235,0.000188368,0.061935484,0.0202165,0.398012257,0.014129905,0.779762427,0.21572708,0.362369764,0.020006065,0.004917018,0.001320428,0.080096951,0.34739146,0.277703878,0.009554069,0.404547594,0.735143802,0.331833768,0.023807109,0.937858253,0.00239292,0.020353381,7390000000.0,4420000000.0,0.593932219,1250000000.0,0.671569447,0.487552757,0.404547594,0.331833768,0.132799482,0.637034661,0.458460994,0.604892982,0.313098373,0.034286007,0,0.81536877,0.005956803,0.623591715,0.603828315,0.842443539,0.285896876,0.027050111,0.566150126,1,0.018862804,4,0,1607
